Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2025,9,1,13:08:36.119,33.94,55,83.5,0.7269,8562.5,8140.9,8.911,7.13,8.72,0.02,0.02,-65.00,113.00,-84.00,8802.00,1024.00,-4382.00,159.7,0.0,4249.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.139,33.96,75,83.5,0.7269,8562.5,8140.9,8.910,7.12,8.72,0.02,0.02,-65.00,113.00,-84.00,8801.00,1026.00,-4384.00,160.3,0.0,4244.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.159,33.98,95,83.5,0.7269,8564.7,8143.1,8.911,7.12,8.72,0.02,0.02,-65.00,112.00,-85.00,8799.00,1029.00,-4386.00,160.8,0.0,4239.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.179,34.00,115,83.5,0.7269,8563.9,8142.4,8.904,7.12,8.72,0.02,0.02,-65.00,112.00,-85.00,8798.00,1031.00,-4388.00,161.1,0.0,4234.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.199,34.02,135,83.5,0.7271,8555.3,8133.8,8.910,7.13,8.72,0.02,0.02,-66.00,112.00,-86.00,8797.00,1033.00,-4389.00,161.1,0.0,4229.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.219,34.04,155,83.5,0.7271,8555.3,8133.8,8.912,7.12,8.72,0.02,0.02,-66.00,112.00,-86.00,8795.00,1035.00,-4391.00,160.8,0.0,4224.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.239,34.06,175,83.5,0.7272,8553.9,8132.3,8.910,7.12,8.72,0.02,0.02,-66.00,112.00,-86.00,8794.00,1038.00,-4393.00,160.2,0.0,4220.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.259,34.08,195,83.5,0.7272,8553.2,8131.6,8.911,7.12,8.72,0.02,0.02,-66.00,112.00,-86.00,8793.00,1040.00,-4394.00,159.4,0.0,4215.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.279,34.10,215,83.5,0.7271,8556.8,8135.2,8.911,7.12,8.72,0.02,0.02,-66.00,111.00,-87.00,8791.00,1042.00,-4396.00,158.3,0.0,4210.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.299,34.12,235,83.5,0.7271,8556.8,8135.2,8.909,7.12,8.72,0.02,0.02,-66.00,111.00,-87.00,8790.00,1044.00,-4398.00,157.1,0.0,4206.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.319,34.14,5,83.5,0.7271,8555.3,8133.8,8.906,7.12,8.72,0.02,0.02,-66.00,111.00,-87.00,8789.00,1047.00,-4400.00,155.7,0.0,4201.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.339,34.16,25,83.5,0.7271,8555.3,8133.8,8.910,7.12,8.72,0.02,0.02,-66.00,111.00,-87.00,8787.00,1049.00,-4401.00,154.2,0.0,4196.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.359,34.18,45,83.5,0.7272,8551.8,8130.2,8.910,7.12,8.72,0.02,0.02,-66.00,111.00,-87.00,8786.00,1051.00,-4403.00,152.8,0.0,4191.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.379,34.20,65,83.5,0.7272,8551.8,8130.2,8.911,7.12,8.72,0.02,0.02,-65.00,111.00,-86.00,8785.00,1053.00,-4405.00,151.4,0.0,4187.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.399,34.22,85,83.5,0.7271,8557.5,8135.9,8.908,7.12,8.72,0.02,0.02,-65.00,111.00,-86.00,8783.00,1055.00,-4407.00,150.1,0.0,4182.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.419,34.24,105,83.5,0.7271,8556.8,8135.2,8.910,7.11,8.72,0.02,0.02,-65.00,111.00,-86.00,8782.00,1058.00,-4408.00,149.1,0.0,4177.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.439,34.26,125,83.5,0.7271,8556.8,8135.2,8.909,7.11,8.72,0.02,0.02,-65.00,111.00,-85.00,8781.00,1060.00,-4410.00,148.2,0.0,4172.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.459,34.28,145,83.5,0.7271,8556.8,8135.2,8.910,7.11,8.72,0.02,0.02,-65.00,112.00,-85.00,8780.00,1062.00,-4412.00,147.5,0.0,4167.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.479,34.30,165,83.5,0.7271,8556.8,8135.2,8.909,7.11,8.72,0.02,0.02,-64.00,112.00,-85.00,8778.00,1064.00,-4413.00,147.0,0.0,4162.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.499,34.32,185,83.5,0.7271,8557.5,8135.9,8.910,7.11,8.72,0.02,0.01,-64.00,113.00,-85.00,8777.00,1067.00,-4415.00,146.7,0.0,4157.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.519,34.34,205,83.5,0.7273,8548.2,8126.6,8.910,7.11,8.72,0.02,0.02,-64.00,113.00,-85.00,8776.00,1069.00,-4417.00,146.6,0.0,4151.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.539,34.36,225,83.5,0.7273,8548.2,8126.6,8.912,7.11,8.72,0.02,0.02,-64.00,114.00,-85.00,8774.00,1071.00,-4419.00,146.8,0.0,4146.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.559,34.38,245,83.5,0.7273,8548.2,8126.6,8.910,7.11,8.72,0.02,0.02,-64.00,114.00,-85.00,8773.00,1073.00,-4420.00,147.3,0.0,4140.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.579,34.40,15,83.5,0.7273,8548.2,8126.6,8.907,7.11,8.72,0.02,0.02,-63.00,115.00,-85.00,8772.00,1076.00,-4422.00,148.0,0.0,4134.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.599,34.42,35,83.5,0.7274,8544.6,8123.0,8.911,7.11,8.71,0.02,0.02,-63.00,116.00,-85.00,8770.00,1078.00,-4424.00,149.1,0.0,4128.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.619,34.44,55,83.5,0.7274,8544.6,8123.0,8.910,7.11,8.71,0.02,0.02,-63.00,116.00,-86.00,8769.00,1080.00,-4425.00,150.4,0.0,4122.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.639,34.46,75,83.5,0.7275,8541.0,8119.4,8.910,7.11,8.72,0.02,0.02,-63.00,117.00,-86.00,8768.00,1083.00,-4427.00,152.0,0.0,4116.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.659,34.48,95,83.5,0.7276,8540.3,8118.7,8.910,7.11,8.72,0.02,0.02,-63.00,117.00,-86.00,8767.00,1085.00,-4429.00,153.8,0.0,4109.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.679,34.50,115,83.5,0.7277,8533.9,8112.3,8.910,7.11,8.72,0.02,0.02,-63.00,118.00,-87.00,8765.00,1087.00,-4431.00,155.8,0.0,4103.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.699,34.52,135,83.5,0.7277,8533.9,8112.3,8.911,7.11,8.72,0.02,0.02,-62.00,118.00,-87.00,8764.00,1090.00,-4432.00,158.0,0.0,4096.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.719,34.54,155,83.5,0.7279,8528.1,8106.6,8.911,7.11,8.72,0.02,0.02,-63.00,119.00,-88.00,8763.00,1092.00,-4434.00,160.4,0.0,4090.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.739,34.56,175,83.5,0.7279,8528.9,8107.3,8.907,7.10,8.72,0.02,0.02,-63.00,119.00,-88.00,8762.00,1095.00,-4436.00,163.1,0.0,4083.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.759,34.58,195,83.5,0.7282,8518.1,8096.5,8.912,7.10,8.72,0.02,0.02,-63.00,120.00,-88.00,8760.00,1097.00,-4438.00,165.9,0.0,4076.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.779,34.60,215,83.5,0.7282,8518.1,8096.5,8.910,7.10,8.72,0.02,0.02,-63.00,120.00,-89.00,8759.00,1099.00,-4439.00,168.9,0.0,4069.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.799,34.62,235,83.5,0.7284,8508.8,8087.2,8.911,7.10,8.72,0.02,0.02,-63.00,121.00,-89.00,8758.00,1102.00,-4441.00,172.0,0.0,4062.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.819,34.64,5,83.5,0.7284,8509.5,8088.0,8.911,7.10,8.72,0.02,0.02,-63.00,121.00,-90.00,8757.00,1104.00,-4443.00,175.1,0.0,4055.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.839,34.66,25,83.5,0.7285,8507.4,8085.8,8.909,7.10,8.72,0.02,0.02,-64.00,121.00,-91.00,8755.00,1107.00,-4445.00,177.3,0.0,4047.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.859,34.68,45,83.5,0.7285,8507.4,8085.8,8.909,7.10,8.72,0.02,0.02,-64.00,121.00,-91.00,8754.00,1109.00,-4447.00,175.8,0.0,4040.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.879,34.70,65,83.5,0.7286,8502.4,8080.8,8.905,7.10,8.72,0.02,0.02,-64.00,121.00,-92.00,8753.00,1112.00,-4449.00,172.6,0.0,4033.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.899,34.72,85,83.5,0.7286,8501.7,8080.1,8.910,7.10,8.72,0.02,0.02,-65.00,121.00,-92.00,8751.00,1114.00,-4450.00,169.0,0.0,4025.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.919,34.74,105,83.5,0.7286,8501.7,8080.1,8.911,7.11,8.72,0.02,0.02,-65.00,121.00,-93.00,8750.00,1116.00,-4452.00,165.3,0.0,4018.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.939,34.76,125,83.5,0.7286,8501.7,8080.1,8.911,7.11,8.72,0.02,0.02,-66.00,121.00,-94.00,8749.00,1119.00,-4454.00,161.7,0.0,4010.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.959,34.78,145,83.5,0.7287,8500.2,8078.7,8.912,7.11,8.72,0.02,0.02,-66.00,120.00,-94.00,8747.00,1121.00,-4456.00,158.2,0.0,4003.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.979,34.80,165,83.5,0.7287,8500.2,8078.7,8.910,7.11,8.72,0.02,0.02,-66.00,120.00,-95.00,8746.00,1124.00,-4458.00,154.8,0.0,3995.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:36.999,34.82,185,83.5,0.7286,8501.7,8080.1,8.905,7.11,8.72,0.02,0.02,-66.00,119.00,-95.00,8745.00,1126.00,-4460.00,151.7,0.0,3987.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:37.019,34.84,205,83.5,0.7286,8501.7,8080.1,8.910,7.11,8.72,0.02,0.02,-66.00,118.00,-96.00,8743.00,1128.00,-4462.00,148.9,0.0,3979.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:37.039,34.86,225,83.5,0.7286,8501.7,8080.1,8.910,7.11,8.72,0.02,0.02,-66.00,117.00,-96.00,8742.00,1131.00,-4464.00,146.4,0.0,3971.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:37.059,34.88,245,83.5,0.7286,8501.7,8080.1,8.909,7.11,8.72,0.02,0.02,-65.00,116.00,-96.00,8741.00,1133.00,-4466.00,144.3,0.0,3963.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:37.079,34.90,15,83.5,0.7287,8500.2,8078.7,8.911,7.11,8.72,0.02,0.02,-65.00,115.00,-97.00,8740.00,1136.00,-4468.00,142.5,0.0,3955.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:08:37.099,34.92,35,83.5,0.7287,8500.2,8078.7,8.910,7.11,8.72,0.02,0.02,-65.00,114.00,-97.00,8738.00,1138.00,-4470.00,141.0,0.0,3947.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
